Sample_name	scaffold_name	taxID	tax_name	Avg._log_e-value	species	genus	family	order	class	phylum	kingdom	superkingdom	Avg_fold	Length	Ref_GC	Nr_ORFs	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
SRR7892471	NODE_387_length_2431_cov_14.819031	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	73.1826	2431	0.615	2.0	100.0	2431	1047	1052	0.5969	64	67.35
SRR7892471	NODE_388_length_2431_cov_11.169499	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	58.5561	2431	0.6158	3.0	100.0	2431	858	861	0.6006	30	55.82
SRR7892471	NODE_389_length_2428_cov_11.930242	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	64.3303	2428	0.6046	3.0	99.8764	2425	956	953	0.5848	46	49.33
SRR7892471	NODE_390_length_2425_cov_13.936116	693746.0	Oscillibacter valericigenes Sjm18-20	-91.2240256688706	Oscillibacter valericigenes	Oscillibacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes		Bacteria	62.666	2425	0.5901	7.0	100.0	2425	870	865	0.5728	38	57.67
SRR7892471	NODE_391_length_2425_cov_8.092419	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	38.0606	2425	0.5113	4.0	97.8557	2373	538	534	0.4905	26	34.99
SRR7892471	NODE_392_length_2420_cov_16.555698	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	81.7215	2420	0.5979	2.0	99.1736	2400	1165	1168	0.5928	58	73.84
SRR7892471	NODE_393_length_2411_cov_11.563410	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	58.0842	2411	0.54	4.0	100.0	2411	830	826	0.5087	55	39.6
SRR7892471	NODE_394_length_2406_cov_9.798197	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	50.1342	2406	0.5686	4.0	100.0	2406	724	696	0.5172	29	56.33
SRR7892471	NODE_395_length_2405_cov_13.940292	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	65.9264	2405	0.5543	3.0	99.9168	2403	917	918	0.5561	58	49.32
SRR7892471	NODE_396_length_2404_cov_13.909325	717608.0	[Clostridium] cf. saccharolyticum K10	-179.61618463402002	[Clostridium] saccharolyticum	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes		Bacteria	66.2196	2404	0.4185	3.0	100.0	2404	916	917	0.4224	51	55.27
SRR7892471	NODE_397_length_2398_cov_20.144334	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	99.6789	2398	0.5876	4.0	99.583	2388	1395	1403	0.5576	73	78.98
SRR7892471	NODE_398_length_2397_cov_7.956897	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	34.7927	2397	0.4798	3.0	98.7067	2366	473	468	0.4957	19	37.49
SRR7892471	NODE_399_length_2389_cov_13.241782	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	63.7204	2389	0.5617	3.0	100.0	2389	869	884	0.5412	45	57.11
SRR7892471	NODE_400_length_2388_cov_15.647339	2.0	Bacteria	-450.0									73.0775	2388	0.4326	4.0	100.0	2388	1009	999	0.4531	60	48.42
SRR7892471	NODE_401_length_2385_cov_13.121750	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	66.8302	2385	0.6017	3.0	100.0	2385	937	937	0.5827	39	68.78
SRR7892471	NODE_402_length_2377_cov_8.505217	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	43.0732	2377	0.6252	3.0	99.7055	2370	598	600	0.6124	41	21.79
SRR7892471	NODE_404_length_2373_cov_14.400261	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	69.6987	2373	0.5183	5.0	98.8201	2345	972	939	0.5198	56	59.35
SRR7892471	NODE_405_length_2368_cov_11.223920	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	45.7289	2368	0.4628	3.0	100.0	2368	590	591	0.4711	43	23.5
SRR7892471	NODE_406_length_2368_cov_9.336534	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	48.6824	2368	0.5883	3.0	100.0	2368	678	679	0.5824	40	36.01
SRR7892471	NODE_407_length_2367_cov_18.706114	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	79.6903	2367	0.5834	4.0	100.0	2367	1061	1066	0.5556	41	91.86
SRR7892471	NODE_408_length_2367_cov_8.316157	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	44.1217	2367	0.594	3.0	100.0	2367	617	635	0.5712	33	29.2
SRR7892471	NODE_409_length_2363_cov_18.903762	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	79.5798	2363	0.5294	3.0	96.0643	2270	1047	1043	0.5128	48	95.24
SRR7892471	NODE_410_length_2358_cov_13.541429	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	66.9928	2358	0.553	4.0	100.0	2358	924	916	0.5694	25	71.89
SRR7892471	NODE_411_length_2348_cov_6.996918	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	37.7521	2348	0.5745	1.0	100.0	2348	542	534	0.5534	32	25.69
SRR7892471	NODE_412_length_2342_cov_12.554525	1131317.0	Escherichia phage FV3	-450.0	Escherichia virus FV3	Vequintavirus	Myoviridae	Caudovirales				Viruses	51.7195	2342	0.4466	3.0	99.8292	2338	665	668	0.4499	45	28.1
SRR7892471	NODE_413_length_2342_cov_7.678146	1911928.0	Vequintavirinae	-450.0			Myoviridae	Caudovirales				Viruses	30.892	2342	0.4227	2.0	98.3775	2304	399	395	0.4236	24	23.13
SRR7892471	NODE_414_length_2340_cov_6.095007	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	28.1641	2340	0.6278	3.0	100.0	2340	391	387	0.5998	17	28.88
SRR7892471	NODE_416_length_2333_cov_27.199911	674.0	Vibrio mimicus	-10.6363880201079		Vibrio	Vibrionaceae	Vibrionales	Gammaproteobacteria	Proteobacteria		Bacteria	124.8543	2333	0.5216	3.0	100.0	2333	1673	1672	0.5173	74	180.08
SRR7892471	NODE_417_length_2331_cov_8.222715	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	34.1742	2331	0.5139	3.0	97.9408	2283	451	439	0.5118	35	18.1
SRR7892471	NODE_418_length_2331_cov_7.573647	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	33.532	2331	0.5358	3.0	98.4985	2296	434	431	0.5214	27	27.48
SRR7892471	NODE_419_length_2331_cov_5.368678	178339.0	Actinomyces hongkongensis	-46.7695510786217		Actinomyces	Actinomycetaceae	Actinomycetales	Actinobacteria	Actinobacteria		Bacteria	24.8348	2331	0.5894	3.0	100.0	2331	336	337	0.5865	24	15.69
SRR7892471	NODE_420_length_2328_cov_6.735673	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	36.4927	2328	0.6121	2.0	100.0	2328	538	516	0.5911	30	27.52
SRR7892471	NODE_422_length_2325_cov_32.515569	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	149.9204	2325	0.5333	4.0	100.0	2325	2008	2005	0.5147	72	164.85
SRR7892471	NODE_423_length_2324_cov_29.785937	77133.0	uncultured bacterium	-450.0								Bacteria	135.7104	2324	0.454	3.0	99.4406	2311	1799	1797	0.4494	124	100.11
SRR7892471	NODE_424_length_2324_cov_12.210058	657322.0	Faecalibacterium prausnitzii SL3/3	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	61.262	2324	0.4075	2.0	99.8279	2320	827	831	0.4197	42	55.52
SRR7892471	NODE_425_length_2323_cov_15.227070	186802.0	Clostridiales	-450.0					Clostridia	Firmicutes		Bacteria	73.2643	2323	0.5523	4.0	100.0	2323	977	978	0.5384	57	61.09
SRR7892471	NODE_426_length_2321_cov_23.075312	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	126.4856	2321	0.6502	2.0	100.0	2321	1798	1807	0.6312	78	115.78
SRR7892471	NODE_427_length_2314_cov_12.946357	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	68.6085	2314	0.5601	4.0	99.8271	2310	953	966	0.58	34	88.18
SRR7892471	NODE_428_length_2313_cov_5.726297	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	27.4099	2313	0.5759	5.0	99.5244	2302	375	373	0.5615	20	25.84
SRR7892471	NODE_429_length_2305_cov_13.605925	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	63.3367	2305	0.5857	1.0	100.0	2305	845	841	0.5701	51	49.21
SRR7892471	NODE_430_length_2302_cov_8.436404	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	41.5391	2302	0.5782	3.0	99.0443	2280	554	553	0.5691	24	45.33
SRR7892471	NODE_431_length_2301_cov_20.033723	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	96.6223	2301	0.5076	4.0	100.0	2301	1320	1302	0.5122	77	55.35
SRR7892471	NODE_432_length_2300_cov_7.331984	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	35.597	2300	0.6161	3.0	99.913	2298	482	477	0.6258	30	23.75
SRR7892471	NODE_433_length_2297_cov_9.824324	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	46.7823	2297	0.5973	2.0	100.0	2297	644	640	0.5649	44	32.71
SRR7892471	NODE_434_length_2291_cov_9.673893	1239.0	Firmicutes	-450.0								Bacteria	46.7141	2291	0.4902	4.0	100.0	2291	622	623	0.5036	19	62.13
SRR7892471	NODE_435_length_2285_cov_4.957880	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	24.6184	2285	0.6053	4.0	100.0	2285	331	329	0.5943	18	16.74
SRR7892471	NODE_436_length_2281_cov_7.310799	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	36.9912	2281	0.5975	1.0	100.0	2281	515	512	0.5788	30	23.84
SRR7892471	NODE_437_length_2279_cov_6.370572	718252.0	Faecalibacterium prausnitzii L2-6	-151.288192770959	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	31.5788	2279	0.391	2.0	100.0	2279	430	431	0.4034	28	22.25
SRR7892471	NODE_438_length_2273_cov_15.892987	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	67.4703	2273	0.4382	4.0	98.0202	2228	876	883	0.4327	47	64.76
SRR7892471	NODE_439_length_2272_cov_14.323462	718252.0	Faecalibacterium prausnitzii L2-6	-88.47366072261009	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	71.1426	2272	0.5805	4.0	100.0	2272	952	951	0.5393	44	81.26
SRR7892471	NODE_440_length_2271_cov_7.316317	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	43.3263	2271	0.6094	2.0	100.0	2271	599	598	0.6011	30	37.19
SRR7892471	NODE_441_length_2270_cov_6.405381	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	32.5661	2270	0.6075	3.0	99.207	2252	447	437	0.6041	30	19.08
SRR7892471	NODE_442_length_2267_cov_8.553881	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	38.9347	2267	0.5673	1.0	99.8236	2263	508	507	0.5771	34	28.71
SRR7892471	NODE_443_length_2261_cov_7.183150	657314.0	Blautia obeum A2-162	-450.0	Blautia obeum	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes		Bacteria	34.4542	2261	0.5635	3.0	99.027	2239	456	462	0.5586	36	20.8
SRR7892471	NODE_446_length_2253_cov_4.909467	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	25.2312	2253	0.482	2.0	99.8225	2249	341	343	0.4576	14	24.91
SRR7892471	NODE_447_length_2252_cov_9.933333	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	51.901	2252	0.6052	3.0	99.9112	2250	701	711	0.5863	43	39.59
SRR7892471	NODE_449_length_2245_cov_7.255074	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	37.4036	2245	0.604	2.0	99.3318	2230	498	508	0.5922	20	53.49
SRR7892471	NODE_451_length_2241_cov_16.124769	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	75.2066	2241	0.585	2.0	100.0	2241	959	956	0.5096	27	97.11
SRR7892471	NODE_452_length_2231_cov_5.040390	853.0	Faecalibacterium prausnitzii	-80.698970004336		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	26.5065	2231	0.6499	2.0	98.8794	2206	358	359	0.6312	21	20.87
SRR7892471	NODE_455_length_2219_cov_19.782446	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	93.6399	2219	0.6314	2.0	100.0	2219	1247	1248	0.5988	45	89.27
SRR7892471	NODE_456_length_2215_cov_12.974275	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	65.0307	2215	0.5901	3.0	99.3228	2200	855	845	0.5757	44	74.44
SRR7892471	NODE_457_length_2214_cov_12.035096	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	51.9584	2214	0.5655	4.0	99.1418	2195	648	650	0.5564	25	44.52
SRR7892471	NODE_458_length_2214_cov_10.600842	657322.0	Faecalibacterium prausnitzii SL3/3	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	48.7263	2214	0.6089	2.0	99.458	2202	621	625	0.5991	42	31.71
SRR7892471	NODE_459_length_2213_cov_6.557116	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	32.4053	2213	0.5915	3.0	100.0	2213	418	421	0.556	32	21.03
SRR7892471	NODE_460_length_2210_cov_10.797468	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	53.3543	2210	0.5824	2.0	99.5928	2201	702	699	0.6018	25	58.38
SRR7892471	NODE_461_length_2210_cov_8.693858	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	37.4109	2210	0.5489	2.0	100.0	2210	464	463	0.5523	25	31.03
SRR7892471	NODE_462_length_2205_cov_20.107143	1868658.0	Human astrovirus	-450.0			Astroviridae					Viruses	90.7143	2205	0.4512	1.0	100.0	2205	1132	1134	0.446	53	97.29
SRR7892471	NODE_463_length_2205_cov_15.755639	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	74.1161	2205	0.5796	3.0	100.0	2205	947	947	0.5577	64	60.92
SRR7892471	NODE_464_length_2204_cov_10.801598	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	48.6361	2204	0.5186	1.0	100.0	2204	633	633	0.5081	41	34.48
SRR7892471	NODE_465_length_2203_cov_26.726246	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	126.0617	2203	0.5089	2.0	100.0	2203	1593	1592	0.4963	56	174.55
SRR7892471	NODE_466_length_2200_cov_4.105982	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	22.7295	2200	0.5736	1.0	99.1364	2181	297	299	0.578	16	23.5
SRR7892471	NODE_467_length_2199_cov_14.754006	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	65.4725	2199	0.5066	1.0	100.0	2199	829	831	0.5254	62	37.01
SRR7892471	NODE_468_length_2196_cov_5.624823	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	26.4208	2196	0.4431	2.0	100.0	2196	339	338	0.4448	23	15.19
SRR7892471	NODE_469_length_2194_cov_18.470005	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	76.8382	2194	0.505	2.0	100.0	2194	963	961	0.516	77	37.18
SRR7892471	NODE_471_length_2186_cov_25.063063	657322.0	Faecalibacterium prausnitzii SL3/3	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	113.796	2186	0.5499	1.0	100.0	2186	1396	1419	0.5436	105	70.8
SRR7892471	NODE_472_length_2186_cov_5.068279	2.0	Bacteria	-450.0									31.8916	2186	0.3962	2.0	100.0	2186	440	435	0.4107	21	26.04
SRR7892471	NODE_473_length_2184_cov_13.199810	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	70.1502	2184	0.5778	2.0	100.0	2184	917	920	0.5657	42	67.47
SRR7892471	NODE_474_length_2179_cov_4.884872	2093857.0	Dysosmobacter welbionis	-450.0		Dysosmobacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes		Bacteria	22.2368	2179	0.5594	3.0	98.8527	2154	277	275	0.5439	17	17.24
SRR7892471	NODE_475_length_2177_cov_8.585714	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	45.3445	2177	0.6233	2.0	99.3569	2163	591	582	0.6153	41	30.43
SRR7892471	NODE_476_length_2174_cov_10.097759	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	48.0607	2174	0.6127	5.0	99.77	2169	613	606	0.6061	36	37.29
SRR7892471	NODE_477_length_2168_cov_10.916308	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	55.3326	2168	0.6001	4.0	100.0	2168	709	708	0.5909	54	32.5
SRR7892471	NODE_478_length_2160_cov_7.128181	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	35.013	2160	0.6093	3.0	98.287	2123	443	449	0.5906	28	21.0
SRR7892471	NODE_479_length_2156_cov_17.315055	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	81.6345	2156	0.6099	3.0	100.0	2156	1005	1005	0.5271	32	119.45
SRR7892471	NODE_480_length_2156_cov_5.558923	817.0	Bacteroides fragilis	-450.0		Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	23.442	2156	0.4615	4.0	99.9536	2155	287	286	0.4658	21	11.34
SRR7892471	NODE_481_length_2155_cov_19.865255	908937.0	Prevotella dentalis DSM 3688	-85.1611509092627	Prevotella dentalis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	91.2845	2155	0.5142	2.0	100.0	2155	1157	1155	0.4872	50	90.91
SRR7892471	NODE_483_length_2150_cov_14.317897	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	67.2614	2150	0.5493	3.0	100.0	2150	835	833	0.5185	53	58.68
SRR7892471	NODE_484_length_2148_cov_10.315789	2364787.0	Alistipes sp. Marseille-P5997	-450.0		Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes		Bacteria	55.5987	2148	0.4544	5.0	100.0	2148	678	677	0.4506	47	35.46
SRR7892471	NODE_485_length_2147_cov_9.014493	718252.0	Faecalibacterium prausnitzii L2-6	-450.0	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	43.3265	2147	0.6083	3.0	99.4877	2136	558	550	0.579	36	33.33
SRR7892471	NODE_486_length_2144_cov_6.383164	853.0	Faecalibacterium prausnitzii	-450.0		Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes		Bacteria	32.7924	2144	0.625	2.0	100.0	2144	434	438	0.6061	18	40.2
